tic_id,obs_id,ra,dec,file_type,calib_level,t_min,t_max,file_path,proposal_pi,obs_title
143994283,tess2021039152502-s0035-0000000143994283-0205-s,119.300768860226,-42.9990841011793,LC,3,59254.49100695602,59279.48099375,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021039152502-s0035-0000000143994283-0205-s_lc.fits,"Ricker, George",
143994283,tess2018206190142-s0001-s0036-0000000143994283,119.300768860226,-42.9990841011793,DVT,3,59228.24631859954,59279.48099375,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0036-0000000143994283-00464_dvt.fits,"Ricker, George",
143994283,tess2021014023720-s0034-0000000143994283-0204-s,119.300768860226,-42.9990841011793,LC,3,59228.26576347222,59253.56739932871,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021014023720-s0034-0000000143994283-0204-s_lc.fits,"Ricker, George",
47384844,tess2019058134432-s0009-0000000047384844-0139-s,162.964978081957,-5.78865748153393,LC,3,58543.11081590278,58567.98005107639,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2019058134432-s0009-0000000047384844-0139-s_lc.fits,"Ricker, George",
47384844,tess2023043185947-s0062-0000000047384844-0254-s,162.964978081957,-5.78865748153393,LC,3,59987.944508125,60013.657464027776,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2023043185947-s0062-0000000047384844-0254-s_lc.fits,"Ricker, George",
47384844,tess2023315124025-s0072-0000000047384844-0267-s,162.964978081957,-5.78865748153393,LC,3,60259.67969331019,60285.0723612963,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2023315124025-s0072-0000000047384844-0267-s_lc.fits,"Ricker, George",
238374636,tess2021039152502-s0035-0000000238374636-0205-s,120.837849434922,-51.3457235398248,LC,3,59254.49035674769,59279.48059233796,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021039152502-s0035-0000000238374636-0205-s_lc.fits,"Ricker, George",
238374636,tess2018206190142-s0001-s0036-0000000238374636,120.837849434922,-51.3457235398248,DVT,3,59228.24553894676,59305.489866585645,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0036-0000000238374636-00464_dvt.fits,"Ricker, George",
238374636,tess2021065132309-s0036-0000000238374636-0207-s,120.837849434922,-51.3457235398248,LC,3,59280.40419226852,59305.489866585645,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021065132309-s0036-0000000238374636-0207-s_lc.fits,"Ricker, George",
238374636,tess2021014023720-s0034-0000000238374636-0204-s,120.837849434922,-51.3457235398248,LC,3,59228.266372777776,59253.56674181713,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2021014023720-s0034-0000000238374636-0204-s_lc.fits,"Ricker, George",
141482386,tess2020212050318-s0028-0000000141482386-0190-s,86.8206978708729,-72.4226602877397,LC,3,59061.35000273,59086.59704301,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020212050318-s0028-0000000141482386-0190-s_lc.fits,"Ricker, George",
141482386,tess2020266004630-s0030-0000000141482386-0195-s,86.8206978708729,-72.4226602877397,LC,3,59115.38426047,59142.70757995,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/LC/tess2020266004630-s0030-0000000141482386-0195-s_lc.fits,"Ricker, George",
141482386,tess2018206190142-s0001-s0039-0000000141482386,86.8206978708729,-72.4226602877397,DVT,3,59035.77231280093,59389.21798439815,/run/media/maverick/X10 Pro/exoplanetDataset/falsePositivesRaw/DVT/tess2018206190142-s0001-s0039-0000000141482386-00493_dvt.fits,"Ricker, George",
