tic_id,obs_id,ra,dec,calib_level,t_min,t_max,dataURL,obs_title,proposal_pi
446549905,tess2023181235917-s0067-0000000446549906-0261-s,286.791796998098,-58.6972126560873,3,60126.14542284722,60153.88525288195,mast:TESS/product/tess2023181235917-s0067-0000000446549906-0261-s_lc.fits,,"Ricker, George"
412014494,tess2020186164531-s0027-0000000412014494-0189-s,291.373645292933,-60.9410058550068,3,59035.78183123,59060.14530218,mast:TESS/product/tess2020186164531-s0027-0000000412014494-0189-s_lc.fits,,"Ricker, George"
369864738,tess2020186164531-s0027-0000000369864738-0189-s,163.629388408692,-87.2696994539127,3,59035.77937422,59060.14275961,mast:TESS/product/tess2020186164531-s0027-0000000369864738-0189-s_lc.fits,,"Ricker, George"
369864738,tess2021118034608-s0038-0000000369864738-0209-s,163.629388408692,-87.2696994539127,3,59333.355121423614,59360.052866736114,mast:TESS/product/tess2021118034608-s0038-0000000369864738-0209-s_lc.fits,,"Ricker, George"
369864738,tess2021146024351-s0039-0000000369864738-0210-s,163.629388408692,-87.2696994539127,3,59361.272327164355,59389.219614560185,mast:TESS/product/tess2021146024351-s0039-0000000369864738-0210-s_lc.fits,,"Ricker, George"
369864738,tess2018206190142-s0001-s0039-0000000369864738,163.629388408692,-87.2696994539127,3,59035.773818738424,59389.219614560185,mast:TESS/product/tess2018206190142-s0001-s0039-0000000369864738-00493_dvt.fits,,"Ricker, George"
290348382,tess2020186164531-s0027-0000000290348383-0189-s,328.705970491484,-77.3367542998834,3,59035.78030506,59060.14407426,mast:TESS/product/tess2020186164531-s0027-0000000290348383-0189-s_lc.fits,,"Ricker, George"
290348382,tess2018206190142-s0001-s0036-0000000290348383,328.705970491484,-77.3367542998834,3,58653.41635407408,59060.14407425926,mast:TESS/product/tess2018206190142-s0001-s0036-0000000290348383-00471_dvt.fits,,"Ricker, George"
290348382,tess2019169103026-s0013-0000000290348383-0146-s,328.705970491484,-77.3367542998834,3,58653.4219097338,58681.859641979165,mast:TESS/product/tess2019169103026-s0013-0000000290348383-0146-s_lc.fits,,"Ricker, George"
290348382,tess2023181235917-s0067-0000000290348383-0261-s,328.705970491484,-77.3367542998834,3,60126.14367462963,60153.89779347222,mast:TESS/product/tess2023181235917-s0067-0000000290348383-0261-s_lc.fits,,"Ricker, George"
290348382,tess2018206190142-s0001-s0069-0000000290348383,328.705970491484,-77.3367542998834,3,58653.4163540625,60153.89501572917,mast:TESS/product/tess2018206190142-s0001-s0069-0000000290348383-00810_dvt.fits,,"Ricker, George"
143257766,tess2020186164531-s0027-0000000143257766-0189-s,293.389202368697,-45.892684160079,3,59035.78256751,59060.14613743,mast:TESS/product/tess2020186164531-s0027-0000000143257766-0189-s_lc.fits,,"Ricker, George"
143257766,tess2023181235917-s0067-0000000143257768-0261-s,293.389202368697,-45.892684160079,3,60126.14595081018,60153.89990686343,mast:TESS/product/tess2023181235917-s0067-0000000143257768-0261-s_lc.fits,,"Ricker, George"
269450900,tess2019169103026-s0013-0000000269450900-0146-s,292.1952865287,-36.0002596509529,3,58653.803547881944,58681.86219339121,mast:TESS/product/tess2019169103026-s0013-0000000269450900-0146-s_lc.fits,,"Ricker, George"
269450900,tess2023181235917-s0067-0000000269450900-0261-s,292.1952865287,-36.0002596509529,3,60126.146263807874,60153.900242905096,mast:TESS/product/tess2023181235917-s0067-0000000269450900-0261-s_lc.fits,,"Ricker, George"
269450900,tess2018206190142-s0001-s0069-0000000269450900,292.1952865287,-36.0002596509529,3,58653.418814282406,60153.89746519676,mast:TESS/product/tess2018206190142-s0001-s0069-0000000269450900-00810_dvt.fits,,"Ricker, George"
425721385,tess2020186164531-s0027-0000000425721385-0189-s,289.761698616284,-43.0739838314753,3,59035.78270036,59060.14617681,mast:TESS/product/tess2020186164531-s0027-0000000425721385-0189-s_lc.fits,,"Ricker, George"
267489265,tess2019226182529-s0015-0000000267489265-0151-s,298.781336883605,54.7815345030468,3,58710.86529844,58736.91108488,mast:TESS/product/tess2019226182529-s0015-0000000267489265-0151-s_lc.fits,,"Ricker, George"
267489265,tess2022190063128-s0054-0000000267489265-0227-s,298.781336883605,54.7815345030468,3,59769.39900356482,59795.62998643518,mast:TESS/product/tess2022190063128-s0054-0000000267489265-0227-s_lc.fits,,"Ricker, George"
267489265,tess2022217014003-s0055-0000000267489265-0242-s,298.781336883605,54.7815345030468,3,59796.600828807874,59823.76480483796,mast:TESS/product/tess2022217014003-s0055-0000000267489265-0242-s_lc.fits,,"Ricker, George"
267489265,tess2019199201929-s0014-s0055-0000000267489265,298.781336883605,54.7815345030468,3,58710.85974287037,59823.76202707176,mast:TESS/product/tess2019199201929-s0014-s0055-0000000267489265-00652_dvt.fits,,"Ricker, George"
69997672,tess2021175071901-s0040-0000000069997672-0211-s,294.824104710075,31.9581597894046,3,59390.15510363426,59418.35701234954,mast:TESS/product/tess2021175071901-s0040-0000000069997672-0211-s_lc.fits,,"Ricker, George"
69997672,tess2019199201929-s0014-s0041-0000000069997672,294.824104710075,31.9581597894046,3,59390.14954791667,59446.081755625,mast:TESS/product/tess2019199201929-s0014-s0041-0000000069997672-00512_dvt.fits,,"Ricker, George"
69997672,tess2021204101404-s0041-0000000069997672-0212-s,294.824104710075,31.9581597894046,3,59419.491738703706,59446.081755625,mast:TESS/product/tess2021204101404-s0041-0000000069997672-0212-s_lc.fits,,"Ricker, George"
69997672,tess2022190063128-s0054-0000000069997672-0227-s,294.824104710075,31.9581597894046,3,59769.40114887732,59795.63185513889,mast:TESS/product/tess2022190063128-s0054-0000000069997672-0227-s_lc.fits,,"Ricker, George"
69997672,tess2019199201929-s0014-s0055-0000000069997672,294.824104710075,31.9581597894046,3,59390.14954791667,59795.62907737269,mast:TESS/product/tess2019199201929-s0014-s0055-0000000069997672-00652_dvt.fits,,"Ricker, George"
122220263,tess2021175071901-s0040-0000000122220263-0211-s,290.020842968204,36.6377054978848,3,59390.15483481481,59418.35656475694,mast:TESS/product/tess2021175071901-s0040-0000000122220263-0211-s_lc.fits,,"Ricker, George"
122220263,tess2021204101404-s0041-0000000122220263-0212-s,290.020842968204,36.6377054978848,3,59419.491285069445,59446.08122905093,mast:TESS/product/tess2021204101404-s0041-0000000122220263-0212-s_lc.fits,,"Ricker, George"
